date,cost_usd_high,cost_usd_avg,cost_usd_median,cost_usd_low,tx_count
2023-02-27,6.861114350000001,0.00017780065756196423,0.00011548439271057502,0.00011190000000000001,35441382
2023-02-28,21.980109900000002,0.00017944263648196317,0.00011292225772373107,0.0001093,34723028
2023-03-01,4.5521138,0.00017593140053695164,0.00011349028530066635,0.00010880000000000002,36087633
2023-03-02,22.1401107,0.00019431219360646753,0.00011079734020322856,0.00010875000000000001,34684190
2023-03-03,41.2801032,0.00020471653682455141,0.00010689455740417286,0.00010300000000000001,37330983
2023-03-04,2.4968867,0.00016899235846687185,0.00010665067691366746,0.00010195000000000001,32240757
2023-03-05,21.31010655,0.00017926424614042108,0.00010719172837525925,0.0001045,34321814
2023-03-06,10.400104,0.00016587034630065006,0.00010499647590105097,0.00010265000000000001,34608945
2023-03-07,10.2501025,0.00017238233469116658,0.00010384626925372496,9.910000000000001e-05,34675785
2023-03-08,19.21009605,0.00018237851174899577,9.798761932887991e-05,9.165e-05,36534757
2023-03-09,9.200092,0.00024169557932932092,9.291264537410227e-05,8.510000000000001e-05,35787869
2023-03-10,16.77008385,0.00023019196034889416,8.833502821818517e-05,8.085000000000001e-05,36903092
2023-03-11,17.51008755,0.0008232035509109631,9.164870046558828e-05,8.595000000000002e-05,35250377
2023-03-12,18.2200911,0.0002503830006008864,9.315785576387785e-05,8.945e-05,36121178
2023-03-13,6.17710295,0.00024446264617256454,0.00010260944516500424,9.485e-05,36530277
2023-03-14,8.7121089,0.00021617646343798905,0.00010690503467334241,9.955000000000001e-05,35643283
2023-03-15,2.1151057499999997,0.00020368054847295849,0.00010550200544064687,9.425000000000001e-05,37218154
2023-03-16,5.8380973,0.0001951990985872367,9.866948013848602e-05,9.520000000000001e-05,36239176
2023-03-17,20.45010225,0.00028550232596629706,0.00010257999372792492,9.745e-05,35651293
2023-03-18,2.2491124499999997,0.00023053353227774344,0.00011225885604146178,0.00010585000000000001,33352278
2023-03-19,22.3601118,0.0002144491422602007,0.00011031888386523095,0.00010615,29800346
2023-03-20,22.3401117,0.0002466140571956723,0.00011644358192754978,0.00010810000000000001,37084480
2023-03-21,4.486112149999999,0.00024867196898125006,0.00011464431289474334,0.00010845000000000002,38249654
2023-03-22,6.8041134,0.00023336535522181702,0.00011320444223744798,0.00010590000000000001,37137991
2023-03-23,8.936111677660001,0.00020115368611312031,0.00011058055845150532,0.00010630000000000002,37232993
2023-03-24,22.00011,0.00016455293476492307,0.00010958333953021809,0.0001019,37646600
2023-03-25,8.24410302939,0.00017077737994671566,0.00010398072163324057,0.00010095000000000001,35164296
2023-03-26,6.330105500000001,0.00019571859710109605,0.00010473240635962672,0.00010185000000000001,32225999
2023-03-27,1.9690984500000002,0.00015601456276275065,0.00010314340614192739,9.805000000000001e-05,36082157
2023-03-28,4.03410085,0.00014732883435259213,0.00010143668164810743,9.84e-05,35861324
2023-03-29,2.1451072499999997,0.00015289060493698815,0.00010600367420962946,0.00010235000000000001,34713551
2023-03-30,2.1451072499999997,0.00017032851493409902,0.00010480501668076424,0.00010150000000000001,35988055
2023-03-31,2.12110605,0.00015947651962983477,0.00010422869459016714,0.000101,36340403
2023-04-01,2.12510625,0.0001698637864623347,0.0001055835520999769,0.0001043,33286102
2023-04-02,4.1251764945,0.00015634634707251615,0.00010525012049823353,0.00010175000000000002,33916096
2023-04-03,2.0361018,0.00015532888187051085,0.00010248466291017333,0.00010015000000000001,37042304
2023-04-04,2.0781039,0.00014787967327821235,0.00010474235013716077,0.00010175000000000002,33954732
2023-04-05,4.14610365,0.00015356608590656395,0.00010596353891731701,0.00010350000000000001,34694195
2023-04-06,2.07510375,0.00016703069865414106,0.00010394314841159453,0.00010255000000000001,33216161
2023-04-07,2.05710285,0.00015137126452322635,0.00010268713636856316,0.00010145,31820897
2023-04-08,1.9991998999999998,0.0001347054759694386,0.00010271838614446458,9.985e-05,32753023
2023-04-09,8.08410102979,0.00014736337903314845,0.00010123245027242709,9.995e-05,32539577
2023-04-10,2.09310465,0.0001717439545563059,0.00010241905885824274,0.00010070000000000001,32814271
2023-04-11,2.3441172,0.0001744419955689022,0.00011543413995555765,0.0001043,35710178
2023-04-12,4.716117876419999,0.00019497166614941067,0.00011940334331226486,0.00011225,37568988
2023-04-13,2.5081254,0.00019183714092225841,0.00012332744187572463,0.0001187,37793508
2023-04-14,4.0354944014,0.00019216502491690133,0.00012492239662569149,0.00011925000000000001,36511769
2023-04-15,2.4322432000000003,0.00017073016856852626,0.0001221086492423753,0.00011945000000000002,31618109
2023-04-16,1.5745884985599998,0.00016989131883022964,0.0001223885540770541,0.00011990000000000001,33372403
2023-04-17,4.14895723529,0.0002067928413103603,0.0001266508089722524,0.00012215000000000001,37574139
2023-04-18,4.8633431279999995,0.00020181912876296158,0.00012521948397467542,0.00012095000000000001,35885717
2023-04-19,4.60211505,0.00023212425941285337,0.0001195670937996222,0.00011275000000000002,33994183
2023-04-20,4.40211005,0.00021014421615932996,0.0001141772958630618,0.0001083,34655148
2023-04-21,2.1781089000000002,0.00021456734484901976,0.00011102565378183028,0.00010590000000000001,32210968
2023-04-22,4.3501087499999995,0.00024271966256840912,0.00010871571948186068,0.00010570000000000001,30631071
2023-04-23,8.80011,0.00018085503305678008,0.00010987498750697817,0.00010550000000000002,31048009
2023-04-24,3.76235509665,0.00019913043381564869,0.00010823463679971626,0.00010595000000000001,32448485
2023-04-25,8.66928559812,0.00018062901405018188,0.00010612963350912033,0.00010410000000000001,31441914
2023-04-26,2.2741136999999996,0.0001657055027062994,0.00011224457800389098,0.00010385,33169291
2023-04-27,2.2292229,0.00018021420534943238,0.00011076516878315427,0.00010630000000000002,33258539
2023-04-28,2.3251162499999998,0.0001637370878533323,0.00011458658171324211,0.00011125000000000001,33308449
2023-04-29,2.6740203964000004,0.00018475886798039238,0.00011682318001597035,0.0001151,30615519
2023-04-30,2.3701185,0.00017688776142843344,0.00011777014825609588,0.00011505000000000002,32430525
2023-05-01,4.43411085,0.00019862624234315924,0.00011139744235168826,0.00010845000000000002,33036554
2023-05-02,3.3733062587699996,0.000163407033941182,0.00011107837561843491,0.000109,31775943
2023-05-03,10.8601086,0.00015458556987523424,0.00010950484842484717,0.00010655,33430628
2023-05-04,4.3801095,0.00018899786236347535,0.00011138908782910583,0.00010835000000000002,32839012
2023-05-05,37.519293721349996,0.00021983177613935282,0.00011279587704259363,0.00010865000000000001,35837071
2023-05-06,10.84463367,0.0003970008514167648,0.00011367580520315964,0.000109,35194574
2023-05-07,21.870109350000003,0.000302192758239724,0.00011206735643509486,0.00010915,32030418
2023-05-08,16.528103382639998,0.00032197068201612064,0.0001067300492164993,0.00010155,38201931
2023-05-09,34.839999059099995,0.000280356754273736,0.00010400812335220003,0.00010245,40707237
2023-05-10,55.0713995092,0.00025193394805301324,0.00010566914269753212,0.00010165,42736465
2023-05-11,20.13010065,0.00022906372961967408,0.00010340658604103859,9.955000000000001e-05,41267852
2023-05-12,156.48449220563998,0.0003795541077316761,0.00010271367069311489,9.94e-05,39980689
2023-05-13,8.3521044,0.00021763317898013926,0.00010547808992170029,0.00010415,33359958
2023-05-14,5.478305349999999,0.00014761441880269208,0.00010543072782711937,0.0001033,32729901
2023-05-15,6.39910665,0.00020295441600661702,0.00010699234660203869,0.0001033,35104811
2023-05-16,6.210103914,0.00022010547510146818,0.00010458810714952083,0.00010250000000000001,32413121
2023-05-17,20.6801034,0.00019354380488246112,0.00010488825866260402,0.00010265000000000001,32413264
2023-05-18,2.50930455,0.00022691065936370243,0.00010467904137175373,0.00010140000000000001,32258554
2023-05-19,2.0501025,0.00015259667027999848,0.00010231733467256295,0.0001017,29450031
2023-05-20,8.084101050000001,0.0001753775180937054,0.00010144012267590484,0.00010085000000000001,27111870
2023-05-21,2.16115982,0.00014102834994726495,0.00010150959527011818,9.785e-05,27345622
2023-05-22,3.72349251362,0.00015252382711765727,9.89239893353584e-05,9.725e-05,27415400
2023-05-23,3.9960999,0.00015186789165765917,0.0001002760361612368,9.750000000000001e-05,27648189
2023-05-24,3.8520963,0.00029270196423758266,9.815265200686158e-05,9.505000000000002e-05,32591209
2023-05-25,3.8600965,0.00017374613120408044,9.744356502267659e-05,9.475e-05,34592416
2023-05-26,7.1684190052000005,0.00017410263925064662,9.731232933208152e-05,9.570000000000001e-05,28840651
2023-05-27,2.65041011537,0.00015683175157839323,9.834454702087744e-05,9.69e-05,27735203
2023-05-28,83.88010485,0.00024219181793977242,0.00010352485383205478,0.00010175000000000002,26741137
2023-05-29,83.0401038,0.0003233856039321038,0.00010379570969146336,0.00010155,26402874
2023-05-30,82.96010369999999,0.00047724019969309635,0.000106296395611287,0.00010255000000000001,29263394
2023-05-31,82.5601032,0.0002163656884318794,0.00010432218642723286,0.00010250000000000001,31763348
2023-06-01,6.1891035626,0.00022154643039065704,0.00010392840541828274,0.00010245,31785975
2023-06-02,21.09010545,0.00016178095229358425,0.00010614492700346869,0.00010220000000000002,27487149
2023-06-03,4.232105799999999,0.00017657313149796567,0.00010603550224322399,0.00010520000000000001,28450449
2023-06-04,2.2241112,0.00018587243370069562,0.00011018815184014644,0.0001054,28252848
2023-06-05,8.62475058192,0.00022096722087754648,0.00010804180629171862,9.84e-05,33428452
2023-06-06,28.2802145846,0.00017819148143932129,0.00010075533905660059,9.680000000000001e-05,30440941
2023-06-07,3.3077376772000004,0.00017139981156802093,0.00010027974793680534,9.29e-05,32461955
2023-06-08,2.6968907356200003,0.00017779099874378292,9.436104066571953e-05,9.16e-05,30780898
2023-06-09,19.120095600000003,0.0002442553778699111,9.423738537278842e-05,8.605000000000002e-05,33830008
2023-06-10,3.0900772499999998,0.0002333608339556515,7.894338324075977e-05,6.825e-05,38615810
2023-06-11,7.800078,0.00012788382825572163,7.861705770451187e-05,7.615000000000001e-05,35457482
2023-06-12,8.50007916,0.00013657976244234635,7.697495564600195e-05,7.410000000000001e-05,35460760
2023-06-13,6.03607545,0.00012702916670756742,7.699881633638065e-05,7.425e-05,31824319
2023-06-14,7.5993138112,0.00013608175097269427,7.596903475196956e-05,7.125000000000001e-05,32208306
2023-06-15,4.485531111039999,0.00012514634288090295,7.39374331946269e-05,7.120000000000001e-05,34601781
2023-06-16,13.320074000000002,0.00012650534821715382,7.537729270329383e-05,7.280000000000001e-05,34038091
2023-06-17,3.9349294171199998,0.00011409224004505822,7.898032614470279e-05,7.6e-05,33705103
2023-06-18,2.48468978472,0.0001224064678039422,7.853614217660948e-05,7.695000000000001e-05,32343852
2023-06-19,4.492871436080001,0.0001793696557608664,7.835565075068018e-05,7.71e-05,32710321
2023-06-20,9.36373651752,0.00011565117121451892,8.103328674917986e-05,7.885e-05,34890968
2023-06-21,19.90119073908,0.00014507244171361636,8.511458798660157e-05,8.300000000000001e-05,36856853
2023-06-22,11.73908385,0.00016562484805019993,8.661188575804257e-05,8.310000000000001e-05,35325360
2023-06-23,17.262082200000002,0.0001558139663892403,8.496636107351852e-05,8.125000000000001e-05,35836128
2023-06-24,12.068086199999998,0.0001573340867818416,8.628734566464123e-05,8.255000000000001e-05,33125354
2023-06-25,22.508085,0.00013905323860485773,8.573011521211873e-05,8.310000000000001e-05,32102485
2023-06-26,11.79508425,0.0001381008189522873,8.441530409625706e-05,8.02e-05,34328572
2023-06-27,17.16506365,0.00023518790947153084,8.354455755314437e-05,8.1e-05,31337786
2023-06-28,11.20708005,0.00017294581330758147,8.147396534687791e-05,7.890000000000001e-05,30903891
2023-06-29,12.2663402952,0.0001639833519920054,8.859374742906529e-05,7.955000000000001e-05,30159338
2023-06-30,11.237967708000001,0.00021984670493034554,9.557732964637638e-05,8.795000000000001e-05,33652618
2023-07-01,12.915092249999999,0.00016709333280113227,9.230728548107584e-05,8.975e-05,27826696
2023-07-02,19.5556553,0.00016566186455667733,9.683716321548013e-05,9.305e-05,31028486
2023-07-03,13.58709705,0.00017209405754561654,9.719535010804101e-05,9.495e-05,30335205
2023-07-04,13.8040986,0.00018339531764778583,9.73630045148162e-05,9.56e-05,27198745
2023-07-05,13.659633049999998,0.00017505806015870467,9.57149306583711e-05,9.28e-05,26324956
2023-07-06,13.818098699999998,0.00019543477682536648,0.00010066945233507362,9.480000000000001e-05,30953113
2023-07-07,15.4237923,0.0002870026398526806,0.00010639955973663601,9.7e-05,31613174
2023-07-08,15.56111115,0.00023327361735834399,0.00010955912702280692,0.00010690000000000001,26241574
2023-07-09,15.51911085,0.00017051146759900415,0.00010860366153908733,0.00010560000000000002,24814065
2023-07-10,14.97310695,0.00017956614675132532,0.00010622252400189315,0.00010310000000000001,27409539
2023-07-11,15.56111115,0.00019025184987516986,0.00011039186460998253,0.00010635000000000001,26224142
2023-07-12,15.743112449999998,0.00020145395604715123,0.00011117432447120634,0.00010925000000000001,25623838
2023-07-13,18.1721298,0.0002973054449897882,0.0001227195222218341,0.00010760000000000001,30755878
2023-07-14,20.05514325,0.0003750746640229504,0.00014273174878212403,0.00012685000000000002,35081410
2023-07-15,21.026294710000002,0.00024263120394054562,0.00014106845270300282,0.00013345000000000002,28143451
2023-07-16,19.880142,0.0002569275889647048,0.0001399236135407654,0.00013470000000000002,25734237
2023-07-17,18.75313395,0.00029108299271398764,0.0001379477072582098,0.0001296,29470750
2023-07-18,18.71113365,0.0002080401470740265,0.00012938276397627644,0.00012435000000000001,29789157
2023-07-19,19.93782176,0.00024811944934415394,0.0001324276287309613,0.00012720000000000003,28619573
2023-07-20,19.117136549999998,0.00019862534977396225,0.00013393089760018235,0.00012595000000000003,29088411
2023-07-21,18.10912935,0.00019566962207332174,0.00012784724424090544,0.00012575,27952806
2023-07-22,18.10912935,0.00024478409129491695,0.0001286619903731512,0.00012165,24729275
2023-07-23,15.8018469,0.00019655312845090196,0.00012402464310003284,0.00012140000000000001,24299339
2023-07-24,16.2961164,0.00022831959677652695,0.00012133326593638809,0.0001154,27554187
2023-07-25,18.6162327,0.00019045814300626504,0.00011662573509320666,0.00011460000000000002,24565419
2023-07-26,19.11208366,0.00025734688632318405,0.00012417719657662585,0.0001162,26772368
2023-07-27,17.7661269,0.00021545020835979202,0.00012630192536728678,0.00012365000000000002,23566437
2023-07-28,17.54912535,0.00019567772740368276,0.0001252711269242029,0.00012285,21971002
2023-07-29,17.5841256,0.00019337257295374145,0.00012591471302447028,0.00012395,20493640
2023-07-30,17.5701255,0.0001932837739106389,0.0001250639770029445,0.00011935000000000001,20216503
2023-07-31,5.168186374469999,0.00019472756886784634,0.00012232539046182572,0.00011825,23107396
2023-08-01,15.254790071320002,0.0002223667141993472,0.00011776652975624794,0.00011545000000000001,24168032
2023-08-02,16.62511875,0.00017573949208447718,0.00011817713753610593,0.00011465000000000001,23960622
2023-08-03,6.93116587296,0.00023242012109833077,0.0001149861334750061,0.00011275000000000002,23735265
2023-08-04,4.94008497339,0.00021903664723075476,0.00011497848153271093,0.00011260000000000001,23874868
2023-08-05,15.806112899999999,0.00018508473811881595,0.00011363606543196476,0.00011180000000000001,22903990
2023-08-06,13.129405285200002,0.0001948789636716346,0.00011581814007243411,0.00011315,23372971
2023-08-07,7.198970751839999,0.00019297511983919574,0.00011557662590095146,0.00011250000000000001,25566112
2023-08-08,16.9261209,0.0002656502813067113,0.00011855183535528871,0.0001151,25578831
2023-08-09,17.01712155,0.00023186918609867418,0.00012265288997985067,0.00012090000000000001,25073291
2023-08-10,17.1641226,0.00021138730862494128,0.0001226121845573998,0.0001207,23121102
2023-08-11,17.2901235,0.00021603061520908412,0.00012310578528140613,0.0001218,23384856
2023-08-12,17.3321238,0.00019385230624756602,0.00012335344514758777,0.0001221,20613379
2023-08-13,18.458999889999998,0.0001921131479616152,0.00012375312564949167,0.0001212,21031370
2023-08-14,8.78162545,0.00021739176445318846,0.00012345030773978552,0.0001207,22920711
